Time(hours),strain (ustrain),Stress ,Temperature,Humidity
0.032500278,2486.2511,6.02,17.8,64
0.032777778,2486.820287,6.02,17.8,64
0.033055555,2487.95866,6.02,17.8,64
0.033333333,2488.243062,6.02,17.8,64
0.033611111,2488.243062,6.02,17.8,64
0.033888889,2489.665455,6.02,17.8,64
0.034166667,2489.381435,6.02,17.8,64
0.034444444,2490.234641,6.02,17.8,64
0.035833333,2495.343923,6.02,17.8,64
0.038611389,2503.879426,6.02,17.8,64
0.04139,2506.693971,6.02,17.8,64
0.044166667,2512.37244,6.02,17.8,64
0.046944444,2514.945072,6.02,17.8,64
0.049722222,2519.200383,6.02,17.8,64
0.0525,2523.468325,6.02,17.8,64
0.055278611,2528.305072,6.02,17.8,64
0.058055556,2532.003445,6.02,17.8,64
0.060833333,2536.259139,6.02,17.8,64
0.063611111,2538.535502,6.02,17.8,64
0.066388889,2541.937608,6.02,17.8,64
0.069167222,2544.14201,6.02,17.8,64
0.071944444,2547.852632,6.02,17.8,64
0.074722222,2552.120574,6.02,17.8,64
0.0775,2555.26201,6.02,17.8,64
0.080277778,2557.265072,6.02,17.8,64
0.083055555,2560.679043,6.02,17.8,64
0.099722778,2574.655694,6.02,17.8,64
0.11639,2592.137799,6.02,17.8,64
0.133055555,2603.256268,6.02,17.8,64
0.149722222,2608.946986,6.02,17.8,64
0.166388889,2619.48555,6.02,17.8,64
0.183055556,2625.483636,6.02,17.8,64
0.199722222,2645.740478,6.02,17.8,63
0.216388889,2652.0111,6.02,17.8,63
0.233055833,2659.136459,6.02,17.8,63
0.249723055,2664.838278,6.02,17.8,63
0.266700833,2669.959426,6.02,17.8,63
0.283055556,2675.650144,6.02,17.8,63
0.299722222,2681.339713,6.02,17.8,63
0.316388889,2681.925742,6.02,17.8,63
0.333055556,2687.331292,6.02,17.8,63
0.349722222,2691.041914,6.02,17.8,63
0.366388889,2695.297608,6.02,17.8,63
0.383055833,2698.996746,6.02,17.8,63
0.399723056,2705.255885,6.02,17.8,63
0.766924444,2779.893589,6.02,17.8,63
1.266921667,2853.02622,6.02,17.8,62
1.766698889,2906.91866,6.02,17.8,62
2.266711667,2951.410144,6.02,17.8,62
2.766698055,2994.739904,6.02,17.8,64
3.266699444,3031.324402,6.02,17.8,64
3.766696944,3063.688421,6.02,17.8,64
4.266713333,3097.735502,6.02,17.8,66
4.766710556,3129.791388,6.02,17.8,66
5.266710278,3160.969952,6.02,17.8,66
5.766917778,3208.058565,6.02,17.8,67
6.266700278,3234.4,6.02,17.8,68
6.766696667,3261.274641,6.02,17.8,68
7.266698333,3287.864115,6.02,17.8,68
7.766704444,3311.336651,6.02,17.8,69
8.2667075,3336.21933,6.02,17.8,69
8.766698333,3359.382967,6.02,17.8,69
9.266698889,3378.303158,6.02,17.8,67
9.766696944,3398.349474,6.02,17.8,67
10.26671167,3418.952344,6.02,17.8,67
10.76670139,3438.41799,6.02,17.8,67
11.26669667,3459.8511,6.02,17.8,67
11.76669861,3477.09933,6.02,17.8,67
12.26671361,3496.624306,6.02,17.8,67
12.76670611,3513.884402,6.02,17.8,67
13.26670722,3530.00689,6.02,17.8,66
13.76670056,3547.81244,6.02,17.8,66
14.26669806,3563.069091,6.02,17.8,66
14.76669944,3580.875407,6.02,17.8,66
15.2667,3596.120191,6.02,17.8,65
15.76670278,3611.649761,6.02,17.8,65
16.2667075,3623.516555,6.02,17.8,65
16.76670028,3641.286124,6.02,17.8,64
17.26669833,3656.235024,6.02,17.8,64
17.76669861,3674.005359,6.02,17.9,64
18.26693972,3675.905837,6.02,18.1,64
18.76669639,3694.790048,6.02,18.2,65
19.26669861,3715.357703,6.02,18.3,64
19.76670028,3733.103541,6.02,18.4,63
20.26671028,3744.934737,6.02,18.2,64
20.76670944,3759.290718,6.02,18.1,62
21.26671028,3770.279809,6.02,18.1,62
21.76669667,3777.593876,6.02,18.2,61
22.26669861,3789.685359,6.02,18.2,61
22.76670028,3802.914833,6.02,18.2,64
23.26669861,3818.65799,6.02,18.2,63
23.76670361,3830.476938,6.02,18.2,61
24.26671028,3841.999617,6.02,18.2,60
24.76669806,3853.522297,6.02,18.2,60
25.26669972,3863.361914,6.02,18.2,61
25.76670194,3874.030239,6.02,18.2,61
26.26671056,3887.5089,6.02,18.1,61
26.76691944,3902.580287,6.02,18,62
27.26670167,3913.972823,6.02,18,62
27.76669778,3925.234067,6.02,18,62
28.26671389,3934.255311,6.02,18,63
28.76671083,3946.643445,6.02,18,63
29.26671083,3959.327464,6.02,18,63
29.7667,3971.715215,6.02,18,64
30.26669972,3984.387751,6.02,18,65
30.76669861,3997.060287,6.02,18,65
31.26669889,4008.309665,6.02,18,66
31.76670528,4022.381244,6.02,18,66
32.2667075,4035.31445,6.02,18,67
32.76670028,4047.40555,6.02,18,67
33.26670194,4056.972249,6.02,18,66
33.76669806,4069.336268,6.02,18,66
34.2667125,4080.016842,6.02,18,65
34.76670083,4090.425263,6.02,18,65
35.26669861,4099.410909,6.02,18,64
35.76669917,4110.364402,6.02,18,64
36.26671389,4119.622967,6.02,18,64
36.76670806,4130.303541,6.02,18,64
37.26670861,4138.447464,6.02,18,64
37.76670056,4150.230813,6.02,18,64
38.26669806,4159.488995,6.02,18,63
38.76669944,4168.474641,6.02,18,63
39.26670167,4176.618565,6.02,18,62
39.76670278,4186.43445,6.02,18,62
40.26670833,4194.008804,6.02,18,62
40.76670083,4205.223349,6.02,18.1,62
41.26669806,4215.596172,6.02,18.1,62
41.76669972,4226.241531,6.02,18.1,63
42.26671611,4238.013014,6.02,18.1,63
42.76669806,4248.669856,6.02,18.1,63
43.26670028,4258.757895,6.02,18.2,64
43.7669225,4265.207656,6.02,18.1,66
44.26671167,4276.967273,6.02,18.1,69
44.76670806,4292.639234,6.02,18.1,70
45.26670972,4307.766124,6.02,18.1,71
45.76669917,4323.153301,6.02,18.1,71
46.26669944,4337.414737,6.02,18.2,72
46.76670333,4352.197512,6.02,18.2,73
47.26669861,4369.612249,6.02,18.2,72
47.76670528,4379.143349,6.02,18.2,72
48.26671056,4391.211483,6.02,18.2,71
48.76669833,4403.836555,6.02,18.2,71
49.26670056,4412.25378,6.02,18.1,70
49.76670056,4421.22756,6.02,18.1,70
50.26671278,4427.676938,6.02,18,70
50.76670056,4435.808995,6.02,18,70
51.26670167,4441.416268,6.02,18,69
51.7669175,4446.989856,6.02,17.9,68
52.26671417,4451.755407,6.02,17.9,66
52.76671139,4456.520957,6.02,17.9,66
53.26670694,4464.641148,6.02,17.9,65
53.76692,4491.744306,6.02,17.9,65
54.26670111,4495.94067,6.02,17.8,64
54.76669861,4501.275407,6.02,17.8,63
55.26670111,4505.187368,6.02,17.8,63
55.76670722,4511.624498,6.02,17.8,62
56.2667075,4513.865263,6.02,17.8,62
56.76691972,4510.716938,6.02,17.8,61
57.26670111,4512.103732,6.02,17.7,61
57.76669833,4517.995407,6.02,17.7,61
58.266715,4521.634833,6.02,17.7,61
58.76670111,4527.230622,6.02,17.7,61
59.26670222,4531.711388,6.02,17.7,60
59.76670111,4535.339713,6.02,17.7,60
60.26693417,4553.251292,6.02,17.6,59
60.76670861,4554.377416,6.02,17.6,57
61.26670917,4556.060861,6.02,17.6,56
61.76670056,4556.345263,6.02,17.6,54
62.26669833,4558.016842,6.02,17.6,53
62.76692167,4569.949091,6.02,17.6,52
63.26670278,4567.99311,6.02,17.6,51
63.76670528,4569.107368,6.02,17.6,51
64.26670972,4572.746794,6.02,17.6,51
64.76670167,4578.341818,6.02,17.6,51
65.26670028,4581.697225,6.02,17.6,51
65.7667,4586.735311,6.02,17.6,52
66.26671722,4591.773397,6.02,17.7,51
66.7667,4598.767464,6.02,17.7,51
67.26670083,4605.761531,6.02,17.8,51
67.76670389,4593.959809,6.02,17.8,51
68.26671222,4599.282297,6.02,17.8,50
68.76671222,4602.352536,6.02,17.9,50
69.26671167,4605.138373,6.02,17.9,49
69.76669917,4608.49378,6.02,17.9,49
70.26670139,4614.373206,6.02,17.9,50
70.76670333,4617.443828,6.02,17.9,49
71.26669972,4620.798469,6.02,17.9,48
71.76670694,4626.393876,6.02,18,48
72.26671222,4631.977416,6.02,18,49
72.76669944,4636.7311,6.02,17.9,50
73.26669667,4642.314641,6.02,17.9,50
73.76669861,4645.942201,6.02,18,50
74.26670889,4649.854163,6.02,17.9,50
74.76669639,4652.651483,6.02,17.9,50
75.26669778,4654.892249,6.02,17.8,50
75.76691389,4658.094545,6.02,17.8,50
76.26671,4659.766124,6.02,17.8,50
76.76670639,4664.804211,6.02,17.8,50
77.266705,4663.40555,6.02,17.7,49
77.7666975,4665.077129,6.02,17.7,48
78.26669778,4667.862967,6.02,17.7,48
78.76669639,4672.047464,6.02,17.7,48
79.26691556,4683.233684,6.02,17.7,47
79.76670444,4684.347943,6.02,17.7,47
80.26670472,4683.778756,6.02,17.6,46
80.76669694,4685.462201,6.02,17.6,46
81.2669175,4684.892632,6.02,17.6,46
81.76669528,4687.962871,6.02,17.6,46
82.26671333,4689.63445,6.02,17.6,47
82.76669833,4693.818947,6.02,17.6,47
83.26669528,4696.047464,6.02,17.6,47
83.76669639,4701.358469,6.02,17.6,47
84.26671806,4703.029665,6.02,17.6,47
84.76670417,4704.713493,6.02,17.6,47
85.26693611,4709.917703,6.02,17.6,47
85.76669806,4714.943923,6.02,17.6,47
86.26669583,4716.615502,6.02,17.6,48
86.76669667,4724.70067,6.02,17.6,48
87.26669778,4729.727081,6.02,17.6,50
87.76670028,4735.595024,6.02,17.6,50
88.26670556,4741.451292,6.02,17.6,50
88.76671222,4745.079043,6.02,17.6,50
89.26669528,4746.323445,6.02,17.6,50
89.76669639,4749.666411,6.02,17.7,49
90.26671306,4754.965359,6.02,17.7,49
90.76670028,4758.592919,6.02,17.7,49
91.26669833,4765.563636,6.02,17.8,50
91.76669944,4770.578182,6.02,17.8,50
92.26671222,4780.061818,6.02,17.8,50
92.76693028,4774.423732,6.02,17.9,51
93.26671167,4778.893206,6.02,17.9,51
93.76669528,4786.409378,6.02,17.9,50
94.26669667,4791.980861,6.02,17.9,50
94.76670083,4795.88134,6.02,17.9,51
95.26669667,4801.773397,6.02,17.9,51
95.7667075,4806.527273,6.02,17.9,52
96.2667075,4812.110813,6.02,17.9,52
96.76670944,4819.662392,6.02,17.9,53
97.26669611,4825.25799,6.02,17.9,53
97.76669972,4829.158469,6.02,17.9,54
98.26671,4836.99445,6.02,17.9,55
98.76669722,4845.375885,6.02,17.9,57
99.26670056,4854.030239,6.02,17.8,59
99.76669556,4858.499522,6.02,17.8,59
100.2667108,4862.968804,6.02,17.8,57
100.7667081,4866.0511,6.02,17.8,57
101.2667083,4869.963062,6.02,17.8,56
101.7666978,4875.274067,6.02,17.8,56
102.2666997,4879.174545,6.02,17.7,56
102.7666958,4880.857799,6.02,17.7,56
103.2666992,4887.555981,6.02,17.7,57
103.7667047,4892.85512,6.02,17.7,58
104.266705,4896.210144,6.02,17.7,58
104.7669306,4911.943923,6.02,17.7,58
105.2666983,4915.298756,6.02,17.7,59
105.7666967,4920.325167,6.02,17.7,60
106.2667136,4926.181244,6.02,17.6,60
106.7666997,4931.764976,6.02,17.6,60
107.2666961,4934.835407,6.02,17.6,60
107.7666983,4938.178565,6.02,17.6,59
108.2667131,4943.204976,6.02,17.6,58
108.7667053,4946.832536,6.02,17.6,58
109.2667117,4948.503923,6.02,17.6,57
109.7666989,4947.662201,6.02,17.6,54
110.2666956,4947.105072,6.02,17.5,53
110.766925,4958.590622,6.02,17.5,52
111.2666997,4958.590622,6.02,17.5,52
111.7667025,4960.26201,6.02,17.5,51
112.2667061,4958.590622,6.02,17.5,50
112.7667131,4957.7489,6.02,17.5,49
113.2666956,4961.661244,6.02,17.5,48
113.7666997,4962.775311,6.02,17.5,48
114.2667142,4966.402871,6.02,17.5,48
114.7666961,4968.07445,6.02,17.6,47
115.2666978,4968.358852,6.02,17.6,46
115.7666992,4970.302967,6.02,17.6,46
116.2667111,4971.417416,6.02,17.6,46
116.7667078,4974.760383,6.02,17.6,46
117.2667128,4975.874833,6.02,17.6,46
117.7666964,4978.957129,6.02,17.6,47
118.2666972,4981.185646,6.02,17.6,48
118.7667,4985.643254,6.02,17.6,48
119.2666967,4988.429091,6.02,17.6,49
119.7667042,4992.044785,6.02,17.6,48
120.2667086,4994.558086,6.02,17.6,48
120.7667094,4999.01512,6.02,17.6,48
121.2667028,5001.813014,6.02,17.6,48
121.7666997,5002.097416,6.02,17.6,47
122.2667106,5004.87177,6.02,17.6,47
122.7666978,5006.555024,6.02,17.6,47
123.2666997,5008.783541,6.02,17.6,46
123.7666967,5009.89799,6.02,17.6,46
124.2667119,5010.170526,6.02,17.6,45
124.7667114,5010.45512,6.02,17.6,44
125.26671,5010.727847,6.02,17.6,44
125.7666978,5009.613397,6.02,17.5,44
126.2666997,5008.498947,6.02,17.5,44
126.7669219,5005.092632,6.02,17.5,44
127.2666978,5006.207081,6.02,17.5,44
127.7667058,5003.978565,6.02,17.5,45
128.266705,5004.820096,6.02,17.4,49
128.7667117,5004.820096,6.02,17.4,49
129.2669247,5014.191579,6.02,17.3,49
129.7666969,5010.575885,6.02,17.3,49
130.2669367,5004.697033,6.02,17.3,49
130.7667003,5003.85512,6.02,17.2,49
131.2666972,5002.468325,6.02,17.2,49
131.7666989,5001.911196,6.02,17.2,48
132.2667142,5002.740861,6.02,17.1,48
132.7667108,5000.512153,6.02,17.1,48
133.2669319,5007.084593,6.02,17.1,48
133.7667017,5007.084593,6.02,17,48
134.2666978,5005.970526,6.02,17,48
134.7666986,5007.084593,6.02,17,49
135.2667006,5010.42756,6.02,17,49
135.7667039,5014.328038,6.02,17,49
136.2667081,5020.456459,6.02,17.1,50
136.7667142,5024.64134,6.02,17.1,50
137.2666967,5031.611675,6.02,17.1,50
137.7667006,5038.570144,6.02,17.1,51
138.2667158,5042.474067,6.02,17.2,51
138.7667019,5049.432919,6.02,17.2,51
139.2666992,5055.561914,6.02,17.3,51
139.7667006,5061.41799,6.02,17.3,51
140.2667114,5067.523062,6.02,17.3,51
140.7667075,5072.537608,6.02,17.4,51
141.2669356,5075.71177,6.02,17.4,52
141.7667011,5078.497608,6.02,17.4,52
142.2667006,5082.670239,6.02,17.4,52
142.7667042,5086.013397,6.02,17.5,50
143.2667,5089.901627,6.02,17.5,50
143.7667056,5095.47311,6.02,17.5,50
144.2669364,5089.997512,6.02,17.5,51
144.7667133,5094.442871,6.02,17.5,51
145.2667003,5098.62756,6.02,17.5,51
145.7667025,5103.902584,6.02,17.5,52
146.2667147,5107.803062,6.02,17.5,53
146.7667011,5113.919809,6.02,17.5,54
147.2667031,5121.435407,6.02,17.5,55
147.7666994,5127.813206,6.02,17.6,55
148.266715,5133.385072,6.02,17.6,56
148.7669511,5150.54067,6.02,17.6,57
149.2669331,5143.681722,6.02,17.6,58
149.7667017,5148.945072,6.02,17.6,58
150.2667033,5156.176268,6.02,17.6,59
150.7666994,5160.064498,6.02,17.6,59
151.2667008,5164.794641,6.02,17.6,59
151.7667094,5167.568421,6.02,17.6,58
152.2667128,5171.184306,6.02,17.5,58
152.7667144,5176.186986,6.02,17.5,59
153.2667042,5179.517703,6.02,17.5,60
153.7667039,5183.690909,6.02,17.5,60
154.2667147,5186.737225,6.02,17.5,60
154.7667042,5191.455502,6.02,17.5,60
155.2667014,5195.343732,6.02,17.5,60
155.7669256,5213.880766,6.02,17.5,60
156.2667172,5213.596364,6.02,17.4,62
156.7667217,5218.31445,6.02,17.4,62
157.2667167,5221.100478,6.02,17.4,62
157.7669278,5221.887464,6.02,17.4,61
158.2666986,5225.503158,6.02,17.4,61
158.7667044,5228.83445,6.02,17.4,62
159.2667028,5236.883828,6.02,17.4,62
159.7667053,5242.704306,6.02,17.4,62
160.2667125,5249.923636,6.02,17.4,63
160.7667169,5256.0289,6.02,17.5,60
161.2667,5261.019904,6.02,17.5,60
161.7667081,5254.566124,6.02,17.5,60
162.2667225,5260.69512,6.02,17.6,60
162.7666992,5265.152727,6.02,17.6,60
163.2667025,5273.498373,6.02,17.7,60
163.7667044,5277.955981,6.02,17.7,60
164.2667142,5277.788517,6.02,17.7,60
164.7667219,5280.017225,6.02,17.7,60
165.2667183,5285.019713,6.02,17.8,59
165.7666997,5291.137033,6.02,17.8,59
166.2667028,5293.934737,6.02,17.8,58
166.7667033,5295.037129,6.02,17.8,57
167.2667014,5301.450526,6.02,17.8,56
167.7667078,5305.066411,6.02,17.8,57
168.2667128,5308.954641,6.02,17.9,56
168.7667144,5312.570144,6.02,17.8,55
169.2667011,5311.74067,6.02,17.8,54
169.7667033,5312.297608,6.02,17.8,53
170.2667156,5314.241722,6.02,17.8,54
170.7667019,5315.356172,6.02,17.8,54
171.2669289,5336.069091,6.02,17.8,54
171.7667011,5336.614354,6.02,17.8,54
172.2667172,5341.07177,6.02,17.8,55
172.7667294,5344.687464,6.02,17.8,55
173.2667144,5347.461435,6.02,17.8,56
173.7667017,5351.91866,6.02,17.8,57
174.2667086,5356.92134,6.02,17.8,58
174.7667033,5362.480957,6.02,17.8,60
175.2667033,5367.756555,6.02,17.8,60
175.76671,5373.61244,6.02,17.8,61
176.2667142,5379.160574,6.02,17.8,61
176.7667158,5384.720191,6.02,17.8,61
177.2667044,5388.608421,6.02,17.8,61
177.7667017,5394.440957,6.02,17.8,61
178.2667189,5400.01244,6.02,17.8,61
178.7667047,5401.399234,6.02,17.8,60
179.2667017,5406.117321,6.02,17.8,60
179.7667069,5407.777033,6.02,17.8,59
180.2667189,5410.835598,6.02,17.8,59
180.7667214,5413.609761,6.02,17.8,58
181.2667156,5417.782392,6.02,17.8,57
181.7667039,5416.952727,6.02,17.8,57
182.2667014,5422.215885,6.02,17.8,57
182.7667025,5426.116172,6.02,17.8,57
183.2667053,5429.447464,6.02,17.8,57
183.7667058,5430.834258,6.02,17.8,56
184.2667117,5435.825263,6.02,17.8,56
184.7667186,5438.041914,6.02,17.8,55
185.2667006,5441.657608,6.02,17.8,55
185.7667022,5445.000574,6.02,17.8,56
186.2667189,5448.888804,6.02,17.9,55
186.7669225,5453.848038,6.02,18,54
187.2667031,5459.123254,6.02,18.2,53
187.7667042,5466.615502,6.02,18.3,52
188.2667158,5460.503158,6.02,18.4,53
188.7667239,5464.379139,6.02,18.4,53
189.2667142,5466.323445,6.02,18.3,54
189.7666975,5471.326124,6.02,18.2,54
190.2669222,5465.616459,6.02,18.2,55
190.7667008,5467.003254,6.02,18.2,55
191.2666978,5470.607273,6.02,18.2,56
191.766705,5474.210909,6.02,18.2,56
192.2667008,5480.03177,6.02,18.2,57
192.76671,5482.248421,6.02,18.2,58
193.2667006,5487.239426,6.02,18.1,58
193.7667014,5490.843254,6.02,18.1,58
194.2667131,5493.617225,6.02,18.1,59
194.7666997,5499.710431,6.02,18.1,60
195.2666994,5501.939139,6.02,18.1,60
195.7666981,5508.032727,6.02,18,60
196.2669372,5534.336651,6.02,18,60
196.7667211,5535.166316,6.02,18,60
197.2667114,5542.088995,6.02,18,60
197.7666989,5547.079809,6.02,18,61
198.2667008,5552.342967,6.02,18,61
198.7666978,5556.503923,6.02,18,61
199.2666997,5561.767081,6.02,18,61
199.7667078,5565.643254,6.02,18,61
200.2667072,5570.349282,6.02,18,61
200.7667119,5575.055502,6.02,18,61
201.2667014,5578.931866,6.02,18,61
201.7666981,5584.479617,6.02,18,61
202.2667142,5587.79866,6.02,18,61
202.7667056,5591.947368,6.02,18,60
203.2667017,5593.334545,6.02,18,60
203.7666983,5597.768038,6.02,18,60
204.2667169,5598.597703,6.02,18,59
204.7667189,5601.371483,6.02,18,59
205.2667122,5603.576459,6.02,18,58
205.7667014,5607.179904,6.02,18,58
206.2666972,5610.226603,6.02,18.1,57
206.7667008,5612.158852,6.02,18.1,56
207.2667003,5614.920766,6.02,18.1,55
207.7667042,5618.524402,6.02,18.1,55
208.2667089,5620.741244,6.02,18.1,55
208.766715,5623.230622,6.02,18.2,55
209.2667014,5626.549856,6.02,18.2,55
209.7666997,5628.493971,6.02,18.2,55
210.2667175,5634.01799,6.02,18.2,55
210.7666989,5637.337033,6.02,18.2,56
211.2666997,5643.987177,6.02,18.3,56
211.7667006,5638.422967,6.02,18.3,57
212.2667122,5642.583923,6.02,18.3,58
212.7667206,5648.108134,6.02,18.3,60
213.266715,5654.189665,6.02,18.3,60
213.7667042,5660.828517,6.02,18.4,60
214.2666997,5664.705072,6.02,18.4,59
214.7667028,5670.229474,6.02,18.4,60
215.2666983,5676.583732,6.02,18.3,61
215.7667056,5682.12,6.02,18.3,62
216.26671,5689.849187,6.02,18.3,64
216.7667108,5699.274067,6.02,18.3,69
217.2669231,5700.125742,6.02,18.3,70
217.7669253,5726.26201,6.02,18.3,71
218.2669356,5736.204976,6.02,18.3,70
218.7669261,5729.290144,6.02,18.3,71
219.2667061,5740.658947,6.02,18.3,72
219.7667025,5748.981053,6.02,18.3,72
220.2667153,5754.517321,6.02,18.3,72
220.7667214,5763.941818,6.02,18.3,72
221.2667114,5772.524593,6.02,18.3,73
221.7667017,5779.447847,6.02,18.3,73
222.2667008,5793.009569,6.02,18.3,74
222.7666989,5804.923636,6.02,18.3,75
223.2667003,5812.676555,6.02,18.3,75
223.7667111,5821.804785,6.02,18.3,75
224.2667083,5828.170718,6.02,18.3,74
224.7667144,5838.685933,6.02,18.3,74
225.2667064,5853.7489,6.02,18.3,73
225.7669247,5862.69933,6.02,18.3,73
226.2667156,5867.40555,6.02,18.3,72
226.7667014,5874.601531,6.02,18.3,72
227.2667,5880.682871,6.02,18.3,72
227.7666997,5886.764211,6.02,18.3,72
228.2667169,5893.129761,6.02,18.3,72
228.7667236,5901.96134,6.02,18.3,73
229.2667139,5908.327273,6.02,18.3,73
229.7667011,5917.443445,6.02,18.3,73
230.2666994,5925.184498,6.02,18.3,74
230.7667008,5932.368038,6.02,18.3,74
231.2667028,5940.369761,6.02,18.3,74
231.7667044,5947.553493,6.02,18.3,74
232.2667103,5957.771866,6.02,18.3,74
232.7667153,5950.341435,6.02,18.3,73
233.2666981,5955.024115,6.02,18.3,72
233.7667003,5958.888612,6.02,18.4,71
234.2667175,5961.93512,6.02,18.4,70
234.7666986,5966.356746,6.02,18.4,69
235.2667011,5968.561722,6.02,18.5,68
235.7669225,5980.860096,6.02,18.5,68
236.2667133,5984.463923,6.02,18.5,68
236.7667219,5989.703541,6.02,18.5,68
237.2667164,5993.283636,6.02,18.5,67
237.7666994,5997.705455,6.02,18.5,67
238.2667006,6000.182967,6.02,18.5,66
238.7667028,6006.525167,6.02,18.5,66
239.2666986,6009.832536,6.02,18.5,65
239.7667072,6013.969569,6.02,18.5,67
240.2667131,6019.49378,6.02,18.5,67
240.7667131,6026.926699,6.02,18.5,68
241.2667011,6031.620861,6.02,18.5,68
241.7667022,6036.042679,6.02,18.5,67
242.2667142,6039.338182,6.02,18.5,66
242.7667036,6043.475598,6.02,18.5,65
243.2667022,6046.510239,6.02,18.5,64
243.7666992,6048.169952,6.02,18.6,64
244.2667211,6052.295311,6.02,18.5,63
244.7667225,6053.124976,6.02,18.5,62
245.2667131,6057.26201,6.02,18.6,62
245.7667006,6059.739713,6.02,18.6,62
246.2667033,6064.706986,6.02,18.5,64
246.7666994,6069.377416,6.02,18.5,65
247.2667017,6077.106411,6.02,18.5,66
247.7667097,6082.049952,6.02,18.5,66
248.2667092,6085.91445,6.02,18.5,66
248.7667147,6093.074641,6.02,18.5,66
249.2667025,6096.939139,6.02,18.5,65
249.7667047,6100.234641,6.02,18.5,64
250.2667164,6101.609761,6.02,18.5,63
250.7667031,6103.542201,6.02,18.5,62
251.2667011,6107.122105,6.02,18.5,62
251.7667028,6110.14488,6.02,18.5,62
252.2667183,6113.45244,6.02,18.5,62
252.7667219,6114.282297,6.02,18.5,61
253.2667147,6116.747943,6.02,18.5,61
253.7667028,6117.305072,6.02,18.5,61
254.2666997,6117.862201,6.02,18.5,60
254.7667064,6122.532823,6.02,18.5,60
255.2667042,6123.362871,6.02,18.5,60
255.7667069,6125.283062,6.02,18.5,60
256.2667108,6126.658182,6.02,18.5,59
256.7667164,6126.124976,6.02,18.5,56
257.2667006,6126.658182,6.02,18.5,54
257.7667014,6125.840383,6.02,18.5,55
258.2667211,6126.658182,6.02,18.5,54
258.7667,6128.045167,6.02,18.5,54
259.2667042,6129.96555,6.02,18.5,54
259.7667083,6131.34067,6.02,18.5,54
260.266715,6135.620287,6.02,18.5,54
260.7667231,6135.893014,6.02,18.5,54
261.2667172,6140.87177,6.02,18.5,55
261.7666994,6144.191005,6.02,18.6,55
262.2667014,6146.395981,6.02,18.6,54
262.7667028,6148.612632,6.02,18.6,55
263.2666997,6152.750048,6.02,18.6,56
263.7667081,6157.728804,6.02,18.6,57
264.2667164,6162.695694,6.02,18.6,59
264.7667136,6170.425072,6.02,18.6,59
265.2667014,6172.369187,6.02,18.6,59
265.7667042,6176.767081,6.02,18.6,60
266.266715,6181.188708,6.02,18.6,60
266.7667075,6187.542775,6.02,18.6,61
267.2667028,6191.964593,6.02,18.6,62
267.7667003,6200.238852,6.02,18.6,63
268.2667183,6205.490526,6.02,18.6,64
268.7667253,6212.934928,6.02,18.6,64
269.2667153,6218.186794,6.02,18.6,65
269.7667031,6223.42622,6.02,18.5,64
270.2667036,6230.325742,6.02,18.5,64
270.7667017,6232.803062,6.02,18.5,64
271.2667019,6239.145263,6.02,18.5,65
271.7667092,6244.112536,6.02,18.5,65
272.2667097,6250.999809,6.02,18.5,66
272.7667164,6256.251483,6.02,18.5,66
273.2667036,6262.024498,6.02,18.5,66
273.7667014,6264.513876,6.02,18.5,65
274.2667183,6268.378565,6.02,18.5,64
274.7667047,6269.196364,6.02,18.5,63
275.2667006,6272.503732,6.02,18.5,63
275.7667033,6274.993301,6.02,18.4,63
276.2667194,6279.403062,6.02,18.4,63
276.7667222,6280.505646,6.02,18.4,63
277.2667175,6281.880766,6.02,18.4,63
277.7669281,6284.921722,6.02,18.4,62
278.2667022,6284.364402,6.02,18.4,62
278.7667033,6287.683828,6.02,18.4,62
279.2667061,6290.16134,6.02,18.4,62
279.7667078,6292.093589,6.02,18.4,62
280.2667172,6295.116364,6.02,18.4,61
280.7667186,6296.764211,6.02,18.4,61
281.2667078,6298.980861,6.02,18.4,60
281.7667031,6300.901244,6.02,18.4,60
282.2667217,6304.493206,6.02,18.4,60
282.7667014,6306.686124,6.02,18.5,59
283.2667031,6307.243445,6.02,18.5,57
283.7667006,6307.788708,6.02,18.5,56
284.2667164,6305.868325,6.02,18.5,55
284.7667283,6308.8911,6.02,18.5,54
285.2667197,6311.913876,6.02,18.5,55
285.7667078,6313.846316,6.02,18.5,55
286.2667028,6314.391579,6.02,18.5,54
286.7667008,6314.130718,6.02,18.5,54
287.2667017,6316.880957,6.02,18.5,54
287.7667094,6318.80134,6.02,18.5,54
288.26671,6321.278852,6.02,18.5,54
288.7667153,6325.143349,6.02,18.5,55
289.2667028,6327.893589,6.02,18.5,54
289.7667019,6330.3711,6.02,18.5,55
290.2667189,6331.74622,6.02,18.5,55
290.7667,6333.12134,6.02,18.5,54
291.2667028,6335.326316,6.02,18.5,55
291.7666925,6338.633684,6.02,18.5,55
292.2667086,6341.099139,6.02,18.5,56
292.7667158,6347.168804,6.02,18.5,58
293.2667058,6351.293971,6.02,18.5,60
293.7666942,6355.976459,6.02,18.5,60
294.2666958,6362.57933,6.02,18.5,61
294.7666967,6367.522679,6.02,18.5,61
295.2666939,6372.762297,6.02,18.5,61
295.7667014,6375.227943,6.02,18.5,61
296.2667017,6377.978182,6.02,18.5,61
296.7667072,6382.103541,6.02,18.5,61
297.2666958,6386.228708,6.02,18.4,61
297.7666967,6389.808804,6.02,18.4,60
298.2666947,6389.263541,6.02,18.4,60
298.7666964,6390.638469,6.02,18.4,60
